OrderID,OrderDate,StoreID,ProductID,CustomerID,ProductCategory,Quantity,UnitPrice,TotalAmount,PaymentMethod
5437,2024-10-24,S002,P198,C1590,Beauty,3,912.79,2738.37,Cash
5438,2024-08-24,S001,P117,C1984,Electronics,6,93.01,558.06,Credit Card
5439,2024-04-16,S003,P128,C1651,Clothing,10,80.56,805.6,Cash
5440,2024-08-29,S003,P164,C1185,Grocery,8,712.37,5698.96,Cash
5441,2024-12-26,S001,P116,C1617,Sports,1,335.47,335.47,Credit Card
5442,2024-12-18,S001,P118,C1452,Grocery,10,367.42,3674.2,UPI
5443,2024-06-10,S004,P185,C1942,Electronics,5,1204.05,6020.25,Credit Card
5444,2024-02-15,S004,P186,C1191,Clothing,1,1250.68,1250.68,Debit Card
5445,2024-11-30,S003,P176,C1090,Electronics,1,1077.13,1077.13,UPI
5446,2024-04-07,S004,P132,C1897,Clothing,7,404.23,2829.61,UPI
5447,2024-04-17,S002,P195,C1796,Sports,7,884.42,6190.94,UPI
5448,2024-03-16,S002,P188,C1778,Beauty,1,949.15,949.15,Debit Card
5449,2024-11-18,S002,P121,C1941,Home Decor,7,1078.12,7546.84,Cash
5450,2024-06-12,S002,P159,C1520,Electronics,9,1354.18,12187.62,Debit Card
5451,2024-10-06,S003,P185,C1493,Electronics,1,904.37,904.37,Cash
5452,2024-04-06,S003,P127,C1040,Electronics,1,884.06,884.06,Credit Card
5453,2024-12-06,S004,P127,C1649,Clothing,6,774.15,4644.9,Debit Card
5454,2024-11-26,S004,P157,C1905,Grocery,5,606.72,3033.6,Net Banking
5455,2024-07-30,S001,P161,C1169,Sports,5,1446.07,7230.35,Credit Card
5456,2024-05-03,S003,P135,C1822,Home Decor,4,334.23,1336.92,UPI
5457,2024-07-12,S003,P183,C1807,Beauty,7,1284.23,8989.61,Net Banking
5458,2024-05-25,S001,P142,C1303,Beauty,7,1103.6,7725.2,UPI
5459,2024-03-02,S004,P140,C1506,Clothing,6,1459.44,8756.64,Credit Card
5460,2024-09-20,S003,P113,C1806,Beauty,8,596.85,4774.8,Debit Card
5461,2024-07-02,S003,P174,C1418,Grocery,7,23.85,166.95,Cash
5462,2024-12-27,S002,P157,C1761,Grocery,3,277.6,832.8,Debit Card
5463,2024-05-19,S003,P181,C1143,Electronics,1,848.11,848.11,Cash
5464,2024-03-06,S003,P111,C1749,Grocery,6,532.92,3197.52,Net Banking
5465,2024-11-20,S003,P192,C1202,Home Decor,3,348.63,1045.89,Debit Card
5466,2024-07-30,S001,P134,C1071,Grocery,3,1403.89,4211.67,UPI
5467,2024-04-19,S001,P123,C1633,Home Decor,1,819.96,819.96,Cash
5468,2024-09-06,S002,P122,C1604,Sports,3,187.18,561.54,Net Banking
5469,2024-04-12,S003,P181,C1775,Clothing,5,1339.28,6696.4,Cash
5470,2024-11-06,S002,P121,C1621,Beauty,6,54.24,325.44,UPI
5471,2024-10-17,S004,P117,C1570,Grocery,1,693.99,693.99,Debit Card
5472,2024-12-12,S003,P125,C1617,Electronics,9,704.42,6339.78,Cash
5473,2024-12-03,S003,P196,C1510,Home Decor,8,1032.12,8256.96,Credit Card
5474,2024-01-26,S004,P164,C1159,Grocery,5,601.86,3009.3,Debit Card
5475,2024-07-12,S003,P188,C1575,Clothing,7,1394.28,9759.96,Credit Card
5476,2024-12-14,S003,P126,C1530,Home Decor,9,242.36,2181.24,UPI
5477,2024-01-09,S003,P142,C1593,Clothing,6,1181.76,7090.56,Debit Card
5478,2024-03-25,S004,P123,C1386,Home Decor,10,1127.42,11274.2,Cash
5479,2024-04-17,S002,P141,C1458,Beauty,3,734.32,2202.96,UPI
5480,2024-07-30,S002,P160,C1984,Electronics,5,703.95,3519.75,Cash
5481,2024-12-10,S002,P132,C1653,Grocery,7,627.2,4390.4,Credit Card
5482,2024-01-24,S003,P112,C1959,Grocery,10,1094.66,10946.6,Debit Card
5483,2024-02-14,S001,P148,C1890,Sports,7,257.37,1801.59,Net Banking
5484,2024-07-16,S004,P178,C1990,Clothing,5,1457.94,7289.7,Net Banking
5485,2024-05-10,S001,P196,C1251,Beauty,10,543.54,5435.4,Net Banking
5486,2024-08-06,S003,P153,C1819,Electronics,4,1002.5,4010.0,UPI
5487,2024-01-25,S002,P189,C1671,Clothing,2,818.97,1637.94,Net Banking
5488,2024-01-15,S001,P150,C1593,Beauty,4,405.44,1621.76,Debit Card
5489,2024-10-26,S001,P117,C1660,Clothing,8,1448.51,11588.08,Net Banking
5490,2024-05-06,S001,P111,C1794,Beauty,3,244.11,732.33,Credit Card
5491,2024-02-09,S004,P127,C1098,Sports,6,274.67,1648.02,Credit Card
5492,2024-11-17,S002,P130,C1593,Electronics,6,232.09,1392.54,Credit Card
5493,2024-04-09,S002,P150,C1652,Beauty,4,1019.94,4079.76,UPI
5494,2024-01-03,S002,P110,C1171,Home Decor,1,279.47,279.47,Credit Card
5495,2024-10-08,S004,P161,C1191,Electronics,2,278.48,556.96,UPI
5496,2024-11-05,S001,P131,C1100,Beauty,8,731.51,5852.08,UPI
5497,2024-07-23,S001,P100,C1715,Electronics,2,985.96,1971.92,Credit Card
5498,2024-08-25,S004,P143,C1863,Clothing,3,1408.82,4226.46,UPI
5499,2024-09-28,S002,P132,C1223,Sports,8,175.03,1400.24,Credit Card
5500,2024-06-09,S003,P192,C1504,Grocery,7,930.12,6510.84,Credit Card
5501,2024-08-26,S001,P191,C1706,Sports,8,21.14,169.12,Debit Card
5502,2024-03-13,S002,P104,C1864,Grocery,1,74.65,74.65,Cash
5503,2024-12-02,S001,P169,C1955,Beauty,4,428.13,1712.52,Net Banking
5504,2024-11-24,S001,P122,C1857,Clothing,3,174.32,522.96,Credit Card
5505,2024-01-13,S003,P176,C1891,Beauty,4,271.03,1084.12,Credit Card
5506,2024-10-06,S002,P117,C1699,Beauty,6,284.42,1706.52,Debit Card
5507,2024-07-15,S002,P146,C1151,Beauty,1,1326.66,1326.66,Credit Card
5508,2024-04-22,S001,P112,C1447,Home Decor,10,522.75,5227.5,UPI
5509,2024-03-25,S002,P121,C1911,Home Decor,8,1021.05,8168.4,Credit Card
5510,2024-02-12,S004,P157,C1517,Electronics,2,1205.79,2411.58,Debit Card
5511,2024-10-01,S004,P194,C1138,Sports,1,273.38,273.38,Credit Card
5512,2024-06-19,S002,P164,C1406,Grocery,3,651.3,1953.9,Cash
5513,2024-01-09,S002,P121,C1041,Sports,10,451.81,4518.1,Debit Card
5514,2024-12-17,S003,P126,C1656,Electronics,5,1418.41,7092.05,Credit Card
5515,2024-07-03,S002,P109,C1622,Sports,5,1170.06,5850.3,Credit Card
5516,2024-12-06,S003,P103,C1458,Grocery,6,8.93,53.58,UPI
5517,2024-09-13,S003,P120,C1560,Grocery,7,1393.98,9757.86,Debit Card
5518,2024-02-01,S002,P163,C1516,Grocery,7,680.87,4766.09,Debit Card
5519,2024-01-26,S001,P171,C1670,Beauty,4,1494.3,5977.2,Debit Card
5520,2024-07-20,S003,P184,C1301,Electronics,6,1400.98,8405.88,Cash
5521,2024-06-13,S003,P191,C1917,Electronics,2,748.84,1497.68,Cash
5522,2024-08-14,S002,P158,C1656,Sports,8,367.35,2938.8,Cash
5523,2024-10-07,S002,P172,C1026,Electronics,9,1362.12,12259.08,Cash
5524,2024-01-06,S003,P113,C1092,Clothing,2,1240.49,2480.98,UPI
5525,2024-01-15,S004,P125,C1870,Home Decor,9,51.4,462.6,Net Banking
5526,2024-11-01,S001,P146,C1030,Clothing,5,66.98,334.9,UPI
5527,2024-02-02,S001,P186,C1480,Beauty,5,1284.51,6422.55,Debit Card
5528,2024-02-09,S001,P158,C1050,Beauty,7,410.92,2876.44,UPI
5529,2024-08-13,S004,P165,C1569,Home Decor,4,947.98,3791.92,Credit Card
5530,2024-03-24,S003,P107,C1458,Beauty,10,42.73,427.3,UPI
5531,2024-10-05,S001,P131,C1555,Beauty,9,185.1,1665.9,Credit Card
5532,2024-03-04,S001,P196,C1971,Grocery,6,1049.56,6297.36,Debit Card
5533,2024-12-21,S004,P159,C1449,Home Decor,2,878.78,1757.56,UPI
5534,2024-03-07,S003,P172,C1408,Beauty,1,149.17,149.17,Credit Card
5535,2024-10-17,S002,P112,C1460,Home Decor,5,500.0,2500.0,Debit Card
5536,2024-08-26,S001,P116,C1905,Clothing,4,834.9,3339.6,UPI
5537,2024-12-26,S003,P129,C1312,Home Decor,9,1311.59,11804.31,Debit Card
5538,2024-08-23,S002,P141,C1882,Clothing,3,93.68,281.04,UPI
5539,2024-11-21,S002,P168,C1274,Sports,10,835.67,8356.7,Cash
5540,2024-07-03,S004,P122,C1469,Clothing,10,913.49,9134.9,Cash
5541,2024-04-20,S003,P189,C1483,Beauty,1,249.3,249.3,UPI
5542,2024-01-16,S002,P173,C1515,Home Decor,7,297.2,2080.4,Net Banking
5543,2024-09-27,S003,P198,C1393,Grocery,9,432.57,3893.13,Cash
5544,2024-12-12,S004,P131,C1599,Sports,4,482.05,1928.2,Debit Card
5545,2024-12-12,S003,P116,C1727,Clothing,10,120.77,1207.7,Net Banking
5546,2024-08-01,S004,P151,C1170,Clothing,8,377.15,3017.2,Cash
5547,2024-04-30,S003,P100,C1961,Home Decor,3,89.5,268.5,Credit Card
5548,2024-07-29,S004,P124,C1251,Grocery,1,179.45,179.45,Cash
5549,2024-02-17,S003,P150,C1706,Clothing,5,1323.95,6619.75,UPI
5550,2024-03-31,S004,P127,C1410,Clothing,9,837.12,7534.08,Cash
5551,2024-04-21,S002,P146,C1470,Electronics,5,417.53,2087.65,UPI
5552,2024-07-04,S001,P194,C1929,Beauty,5,309.06,1545.3,UPI
5553,2024-03-16,S001,P109,C1107,Home Decor,6,401.38,2408.28,Net Banking
5554,2024-05-15,S003,P172,C1340,Home Decor,5,254.22,1271.1,Credit Card
5555,2024-11-19,S003,P122,C1876,Beauty,5,570.96,2854.8,Net Banking
5556,2024-02-26,S003,P109,C1165,Sports,2,188.91,377.82,Debit Card
5557,2024-05-19,S004,P182,C1625,Clothing,5,992.64,4963.2,UPI
5558,2024-04-01,S004,P122,C1259,Home Decor,4,488.2,1952.8,Net Banking
5559,2024-11-12,S004,P147,C1783,Beauty,10,1218.91,12189.1,UPI
5560,2024-05-02,S001,P107,C1475,Grocery,2,395.33,790.66,Credit Card
5561,2024-09-27,S002,P135,C1491,Sports,3,1376.52,4129.56,Cash
5562,2024-01-25,S003,P159,C1832,Sports,3,393.81,1181.43,Cash
5563,2024-02-09,S001,P192,C1515,Electronics,3,380.24,1140.72,UPI
5564,2024-05-02,S004,P168,C1655,Beauty,7,1409.96,9869.72,UPI
5565,2024-04-15,S001,P181,C1072,Grocery,7,24.8,173.6,Debit Card
5566,2024-10-29,S004,P114,C1742,Electronics,7,1214.46,8501.22,Net Banking
5567,2024-11-16,S004,P131,C1767,Home Decor,5,912.67,4563.35,Cash
5568,2024-02-02,S004,P176,C1978,Beauty,1,581.71,581.71,Credit Card
5569,2024-08-05,S001,P198,C1272,Home Decor,2,528.24,1056.48,Credit Card
5570,2024-02-22,S001,P121,C1326,Electronics,3,1092.09,3276.27,Cash
5571,2024-02-11,S004,P105,C1001,Grocery,1,284.93,284.93,Debit Card
5572,2024-03-25,S004,P165,C1985,Clothing,3,173.67,521.01,Cash
5573,2024-01-31,S004,P110,C1270,Beauty,10,824.25,8242.5,Cash
5574,2024-07-09,S001,P159,C1633,Home Decor,7,928.74,6501.18,Debit Card
5575,2024-09-15,S003,P120,C1033,Electronics,2,432.45,864.9,UPI
5576,2024-05-18,S002,P132,C1401,Electronics,8,338.14,2705.12,Debit Card
5577,2024-03-27,S002,P190,C1864,Sports,7,106.26,743.82,UPI
5578,2024-10-23,S003,P121,C1531,Beauty,6,1111.1,6666.6,Net Banking
5579,2024-05-19,S004,P141,C1675,Home Decor,7,323.94,2267.58,Debit Card
5580,2024-12-25,S002,P175,C1235,Electronics,6,475.02,2850.12,Debit Card
5581,2024-10-21,S004,P184,C1840,Sports,9,1273.68,11463.12,Cash
5582,2024-07-18,S004,P155,C1016,Home Decor,5,1081.24,5406.2,Credit Card
5583,2024-01-21,S003,P175,C1223,Sports,5,1096.0,5480.0,Net Banking
5584,2024-02-22,S003,P100,C1790,Grocery,4,856.85,3427.4,Cash
5585,2024-06-23,S004,P194,C1026,Clothing,9,536.57,4829.13,Net Banking
5586,2024-11-19,S004,P179,C1647,Home Decor,7,1076.45,7535.15,Net Banking
5587,2024-08-02,S002,P145,C1314,Beauty,8,1361.27,10890.16,Debit Card
5588,2024-01-09,S004,P141,C1865,Electronics,3,135.17,405.51,Credit Card
5589,2024-09-13,S003,P116,C1398,Clothing,3,572.64,1717.92,UPI
5590,2024-02-23,S001,P116,C1875,Grocery,6,875.73,5254.38,Credit Card
5591,2024-09-13,S003,P177,C1648,Clothing,6,610.89,3665.34,Cash
5592,2024-06-21,S002,P135,C1656,Clothing,8,1160.46,9283.68,Net Banking
5593,2024-06-18,S001,P157,C1740,Home Decor,6,1161.29,6967.74,UPI
5594,2024-08-22,S002,P162,C1896,Grocery,9,1219.56,10976.04,UPI
5595,2024-03-20,S003,P109,C1174,Clothing,6,1407.63,8445.78,Net Banking
5596,2024-05-28,S004,P158,C1812,Sports,1,128.03,128.03,Debit Card
5597,2024-06-15,S002,P120,C1872,Home Decor,10,1128.51,11285.1,Cash
5598,2024-11-14,S003,P172,C1702,Home Decor,6,1316.67,7900.02,Cash
5599,2024-11-15,S004,P163,C1260,Beauty,10,1425.56,14255.6,Net Banking
5600,2024-11-11,S001,P118,C1061,Clothing,9,512.43,4611.87,Credit Card
5601,2024-08-12,S001,P107,C1573,Grocery,2,517.02,1034.04,Credit Card
5602,2024-03-06,S003,P118,C1424,Sports,6,707.33,4243.98,UPI
5603,2024-04-23,S003,P108,C1724,Clothing,10,1306.77,13067.7,Debit Card
5604,2024-12-27,S002,P142,C1164,Sports,5,628.76,3143.8,UPI
5605,2024-03-07,S004,P195,C1171,Electronics,5,94.03,470.15,UPI
5606,2024-03-13,S001,P150,C1809,Clothing,4,398.87,1595.48,Debit Card
5607,2024-02-09,S001,P167,C1613,Home Decor,9,746.56,6719.04,Debit Card
5608,2024-03-14,S002,P183,C1391,Grocery,10,1340.19,13401.9,Cash
5609,2024-12-03,S002,P188,C1519,Electronics,5,158.1,790.5,Net Banking
5610,2024-02-03,S004,P110,C1823,Home Decor,1,1488.61,1488.61,Cash
5611,2024-12-12,S002,P107,C1516,Grocery,5,425.65,2128.25,Net Banking
5612,2024-11-28,S003,P131,C1429,Beauty,7,86.06,602.42,Cash
5613,2024-12-12,S001,P180,C1619,Clothing,2,337.66,675.32,Net Banking
5614,2024-10-03,S001,P193,C1162,Beauty,2,51.97,103.94,Cash
5615,2024-07-31,S004,P192,C1999,Beauty,7,750.51,5253.57,Debit Card
5616,2024-08-25,S004,P130,C1873,Home Decor,6,1149.04,6894.24,Debit Card
5617,2024-07-12,S003,P145,C1356,Grocery,6,928.13,5568.78,Credit Card
5618,2024-04-16,S003,P164,C1113,Sports,6,1209.85,7259.1,UPI
5619,2024-04-13,S003,P198,C1756,Beauty,2,166.28,332.56,Credit Card
5620,2024-03-12,S004,P179,C1209,Sports,6,560.34,3362.04,Cash
5621,2024-01-26,S002,P124,C1707,Clothing,4,980.94,3923.76,Credit Card
5622,2024-04-15,S003,P186,C1763,Electronics,5,1460.84,7304.2,Net Banking
5623,2024-06-10,S003,P195,C1804,Electronics,8,39.14,313.12,Debit Card
5624,2024-05-08,S001,P155,C1141,Home Decor,1,581.33,581.33,UPI
5625,2024-02-24,S003,P180,C1126,Beauty,5,462.04,2310.2,Net Banking
5626,2024-09-01,S004,P120,C1109,Home Decor,5,845.92,4229.6,Cash
5627,2024-05-10,S002,P158,C1713,Sports,8,377.63,3021.04,Cash
5628,2024-10-25,S003,P106,C1447,Sports,6,1238.45,7430.7,Cash
5629,2024-06-25,S002,P185,C1034,Clothing,4,1112.09,4448.36,UPI
5630,2024-09-16,S002,P158,C1473,Electronics,3,564.49,1693.47,Cash
5631,2024-10-01,S003,P167,C1784,Sports,10,1341.55,13415.5,Net Banking
5632,2024-12-08,S003,P177,C1366,Electronics,7,1019.65,7137.55,UPI
5633,2024-11-15,S001,P195,C1723,Beauty,10,418.07,4180.7,Debit Card
5634,2024-12-02,S003,P138,C1442,Grocery,6,220.85,1325.1,Net Banking
5635,2024-01-04,S001,P133,C1074,Grocery,3,458.22,1374.66,Cash
5636,2024-09-26,S004,P163,C1551,Grocery,6,387.19,2323.14,Credit Card
5637,2024-02-05,S004,P197,C1499,Sports,6,1147.93,6887.58,Credit Card
5638,2024-12-16,S003,P148,C1462,Electronics,10,1020.21,10202.1,Cash
5639,2024-08-04,S004,P118,C1776,Beauty,6,1356.03,8136.18,Cash
5640,2024-09-14,S001,P107,C1816,Beauty,5,1000.72,5003.6,Debit Card
5641,2024-09-04,S001,P181,C1507,Clothing,5,1053.07,5265.35,Debit Card
5642,2024-01-22,S002,P113,C1423,Electronics,4,997.12,3988.48,Credit Card
5643,2024-09-06,S002,P187,C1763,Electronics,7,1328.44,9299.08,UPI
5644,2024-09-03,S003,P122,C1499,Grocery,5,973.16,4865.8,Net Banking
5645,2024-12-30,S002,P116,C1778,Sports,7,737.38,5161.66,Net Banking
5646,2024-06-22,S001,P145,C1696,Electronics,7,1361.37,9529.59,Debit Card
5647,2024-09-23,S001,P144,C1367,Beauty,8,169.17,1353.36,UPI
5648,2024-07-05,S004,P186,C1426,Electronics,7,624.8,4373.6,Net Banking
5649,2024-06-03,S001,P172,C1245,Home Decor,4,585.07,2340.28,Debit Card
5650,2024-11-23,S001,P143,C1582,Grocery,6,183.53,1101.18,Debit Card
5651,2024-02-29,S001,P128,C1212,Sports,6,625.91,3755.46,Cash
5652,2024-04-05,S002,P133,C1928,Grocery,2,768.59,1537.18,UPI
5653,2024-07-21,S004,P108,C1607,Clothing,2,1423.45,2846.9,Debit Card
5654,2024-10-17,S004,P194,C1913,Grocery,9,1260.06,11340.54,Debit Card
5655,2024-10-23,S004,P170,C1311,Sports,8,858.75,6870.0,Net Banking
5656,2024-11-17,S004,P194,C1202,Electronics,10,640.16,6401.6,Cash
5657,2024-01-30,S003,P120,C1506,Beauty,1,393.51,393.51,Cash
5658,2024-07-18,S002,P123,C1780,Grocery,10,1099.0,10990.0,Debit Card
5659,2024-05-08,S002,P130,C1004,Electronics,3,726.6,2179.8,Debit Card
5660,2024-10-27,S001,P114,C1499,Home Decor,4,1459.67,5838.68,Net Banking
5661,2024-02-16,S004,P131,C1477,Beauty,1,1256.1,1256.1,UPI
5662,2024-12-07,S003,P128,C1831,Home Decor,1,632.99,632.99,Cash
5663,2024-03-29,S002,P101,C1423,Clothing,6,628.68,3772.08,Cash
5664,2024-11-24,S003,P162,C1465,Grocery,7,932.41,6526.87,UPI
5665,2024-03-26,S003,P108,C1001,Grocery,1,1257.95,1257.95,Credit Card
5666,2024-04-21,S002,P160,C1208,Electronics,4,1129.83,4519.32,UPI
5667,2024-09-25,S002,P190,C1455,Grocery,7,314.49,2201.43,UPI
5668,2024-03-06,S002,P143,C1859,Home Decor,2,178.32,356.64,Net Banking
5669,2024-12-19,S002,P101,C1988,Clothing,9,9.94,89.46,Debit Card
5670,2024-12-10,S003,P164,C1682,Home Decor,3,993.67,2981.01,Net Banking
5671,2024-06-20,S002,P183,C1990,Beauty,2,1066.71,2133.42,Credit Card
5672,2024-12-01,S002,P164,C1780,Electronics,8,729.22,5833.76,Net Banking
5673,2024-01-16,S002,P181,C1400,Home Decor,7,592.9,4150.3,Debit Card
5674,2024-11-29,S003,P161,C1179,Sports,2,976.82,1953.64,Cash
5675,2024-07-31,S003,P174,C1527,Grocery,6,20.21,121.26,Cash
5676,2024-12-16,S004,P178,C1050,Beauty,3,1003.43,3010.29,Net Banking
5677,2024-05-22,S001,P128,C1502,Grocery,4,520.83,2083.32,Cash
5678,2024-12-07,S001,P184,C1205,Clothing,5,1110.76,5553.8,Cash
5679,2024-12-18,S004,P188,C1337,Home Decor,8,1246.55,9972.4,Net Banking
5680,2024-11-19,S003,P106,C1832,Beauty,4,86.5,346.0,Debit Card
5681,2024-09-13,S004,P171,C1063,Home Decor,2,193.07,386.14,Debit Card
5682,2024-06-17,S002,P136,C1869,Sports,5,1194.25,5971.25,Net Banking
5683,2024-02-06,S003,P120,C1818,Beauty,10,1434.52,14345.2,Cash
5684,2024-09-16,S002,P100,C1928,Beauty,2,495.37,990.74,UPI
5685,2024-10-27,S004,P156,C1508,Home Decor,5,863.64,4318.2,Cash
5686,2024-07-23,S001,P152,C1877,Grocery,8,623.83,4990.64,UPI
5687,2024-03-11,S002,P117,C1720,Home Decor,2,1260.32,2520.64,UPI
5688,2024-12-02,S003,P190,C1951,Sports,1,1334.61,1334.61,Cash
5689,2024-10-15,S003,P171,C1876,Grocery,10,1169.15,11691.5,Cash
5690,2024-12-09,S003,P194,C1878,Grocery,8,722.99,5783.92,Debit Card
5691,2024-07-21,S001,P192,C1902,Clothing,9,806.4,7257.6,Debit Card
5692,2024-06-24,S003,P102,C1795,Beauty,1,1062.02,1062.02,Net Banking
5693,2024-02-16,S003,P176,C1354,Beauty,7,1118.5,7829.5,Net Banking
5694,2024-04-06,S002,P126,C1577,Beauty,6,1439.11,8634.66,Net Banking
5695,2024-04-06,S004,P101,C1945,Electronics,10,1171.39,11713.9,Credit Card
5696,2024-03-19,S004,P103,C1425,Home Decor,2,845.07,1690.14,UPI
5697,2024-12-09,S002,P152,C1035,Beauty,9,741.62,6674.58,Credit Card
5698,2024-08-12,S002,P100,C1684,Clothing,1,1354.06,1354.06,Cash
5699,2024-11-20,S002,P170,C1962,Sports,2,1415.54,2831.08,Cash
5700,2024-01-06,S004,P150,C1872,Home Decor,7,1467.86,10275.02,Debit Card
5701,2024-03-24,S001,P125,C1662,Home Decor,4,446.38,1785.52,UPI
5702,2024-09-14,S002,P148,C1370,Home Decor,8,6.44,51.52,Credit Card
5703,2024-10-23,S001,P144,C1415,Beauty,6,738.12,4428.72,UPI
5704,2024-04-09,S004,P162,C1489,Electronics,6,394.66,2367.96,Debit Card
5705,2024-04-13,S002,P109,C1401,Grocery,10,13.43,134.3,UPI
5706,2024-05-18,S004,P170,C1669,Sports,8,1120.66,8965.28,Cash
5707,2024-12-04,S001,P196,C1362,Sports,9,645.99,5813.91,Credit Card
5708,2024-01-30,S002,P142,C1217,Electronics,3,1451.58,4354.74,Cash
5709,2024-08-04,S004,P116,C1323,Grocery,8,1167.15,9337.2,Credit Card
5710,2024-12-17,S001,P172,C1335,Sports,1,462.25,462.25,Credit Card
5711,2024-05-30,S004,P115,C1851,Grocery,10,1182.26,11822.6,Credit Card
5712,2024-01-21,S001,P109,C1938,Sports,1,1449.43,1449.43,Credit Card
5713,2024-08-18,S002,P166,C1518,Grocery,5,591.77,2958.85,Cash
5714,2024-11-18,S003,P193,C1508,Grocery,4,1267.6,5070.4,Net Banking
5715,2024-04-28,S001,P170,C1618,Grocery,2,319.95,639.9,Net Banking
5716,2024-09-28,S003,P173,C1387,Home Decor,2,787.9,1575.8,Cash
5717,2024-02-25,S002,P101,C1358,Grocery,3,1399.11,4197.33,Net Banking
5718,2024-11-22,S003,P183,C1811,Beauty,3,540.9,1622.7,Credit Card
5719,2024-02-23,S001,P174,C1671,Electronics,4,1134.77,4539.08,Net Banking
5720,2024-06-02,S001,P173,C1300,Clothing,10,427.62,4276.2,Cash
5721,2024-06-09,S004,P179,C1639,Beauty,10,59.35,593.5,Cash
5722,2024-03-12,S002,P171,C1555,Beauty,8,1020.68,8165.44,Debit Card
5723,2024-07-18,S004,P104,C1647,Home Decor,3,1263.11,3789.33,Net Banking
5724,2024-10-22,S003,P109,C1915,Clothing,5,29.96,149.8,Cash
5725,2024-10-15,S004,P170,C1223,Sports,8,433.72,3469.76,Cash
5726,2024-01-11,S001,P165,C1201,Home Decor,4,245.81,983.24,Net Banking
5727,2024-12-06,S002,P181,C1638,Beauty,8,1059.94,8479.52,Cash
5728,2024-07-16,S004,P131,C1522,Clothing,1,710.53,710.53,UPI
5729,2024-06-07,S001,P170,C1333,Electronics,4,338.78,1355.12,Credit Card
5730,2024-02-09,S004,P165,C1424,Electronics,6,659.38,3956.28,Debit Card
5731,2024-07-26,S004,P163,C1073,Sports,3,1481.37,4444.11,Net Banking
5732,2024-10-09,S002,P197,C1034,Clothing,1,1383.19,1383.19,Net Banking
5733,2024-08-15,S003,P156,C1276,Electronics,6,757.7,4546.2,Cash
5734,2024-05-01,S001,P126,C1427,Electronics,7,659.67,4617.69,Net Banking
5735,2024-09-03,S001,P176,C1892,Beauty,3,403.1,1209.3,Net Banking
5736,2024-08-29,S002,P148,C1331,Grocery,8,100.9,807.2,Debit Card
5737,2024-05-24,S004,P161,C1970,Grocery,6,146.64,879.84,UPI
5738,2024-06-10,S002,P157,C1364,Clothing,6,667.89,4007.34,UPI
5739,2024-06-01,S002,P141,C1142,Beauty,7,983.77,6886.39,Net Banking
5740,2024-10-20,S001,P190,C1115,Sports,6,1422.68,8536.08,Credit Card
5741,2024-02-27,S003,P194,C1443,Home Decor,4,1182.08,4728.32,Net Banking
5742,2024-06-25,S001,P140,C1470,Home Decor,5,1105.36,5526.8,Debit Card
5743,2024-01-19,S003,P107,C1676,Home Decor,9,18.82,169.38,Net Banking
5744,2024-10-05,S002,P164,C1752,Clothing,2,1289.92,2579.84,Cash
5745,2024-05-12,S004,P141,C1719,Electronics,3,1140.31,3420.93,UPI
5746,2024-09-17,S004,P106,C1254,Beauty,5,1121.1,5605.5,UPI
5747,2024-07-11,S002,P188,C1246,Clothing,9,869.24,7823.16,Cash
5748,2024-06-02,S003,P117,C1285,Grocery,8,85.13,681.04,Credit Card
5749,2024-06-11,S003,P192,C1481,Sports,3,606.63,1819.89,Net Banking
5750,2024-10-05,S001,P181,C1207,Clothing,5,1493.08,7465.4,Cash
5751,2024-08-25,S001,P148,C1112,Beauty,9,1122.42,10101.78,Debit Card
5752,2024-03-23,S004,P174,C1957,Home Decor,5,724.7,3623.5,Cash
5753,2024-04-20,S004,P103,C1214,Beauty,9,520.09,4680.81,UPI
5754,2024-08-28,S004,P196,C1891,Beauty,3,622.75,1868.25,Credit Card
5755,2024-10-19,S002,P115,C1815,Sports,3,272.39,817.17,Net Banking
5756,2024-05-23,S001,P198,C1813,Beauty,3,1400.07,4200.21,Cash
5757,2024-03-12,S001,P197,C1875,Home Decor,3,526.03,1578.09,Net Banking
5758,2024-05-08,S001,P164,C1369,Grocery,6,555.25,3331.5,Credit Card
5759,2024-10-03,S002,P140,C1551,Sports,4,132.88,531.52,Credit Card
5760,2024-01-27,S002,P144,C1411,Clothing,1,308.52,308.52,Cash
5761,2024-09-15,S002,P155,C1486,Clothing,6,1003.27,6019.62,Net Banking
5762,2024-01-05,S003,P157,C1593,Sports,7,543.63,3805.41,Credit Card
5763,2024-08-06,S004,P183,C1142,Electronics,4,225.9,903.6,UPI
5764,2024-01-31,S004,P122,C1870,Sports,7,1361.3,9529.1,UPI
5765,2024-07-16,S003,P180,C1215,Grocery,8,582.97,4663.76,Net Banking
5766,2024-10-02,S002,P126,C1020,Sports,3,1277.3,3831.9,Net Banking
5767,2024-08-12,S002,P166,C1612,Beauty,5,595.62,2978.1,Cash
5768,2024-07-20,S002,P109,C1406,Clothing,4,29.59,118.36,Net Banking
5769,2024-05-30,S004,P105,C1105,Home Decor,3,1117.61,3352.83,Cash
5770,2024-09-20,S001,P130,C1967,Clothing,7,470.84,3295.88,Credit Card
5771,2024-09-20,S003,P185,C1511,Grocery,10,125.7,1257.0,Credit Card
5772,2024-08-09,S002,P132,C1873,Beauty,4,1288.38,5153.52,Credit Card
5773,2024-04-27,S001,P107,C1730,Beauty,2,585.34,1170.68,Cash
